the following code should work then note that you can use matcher.matches instead of matcher.find in order to check the complete string for a match,2
"anymatch exits at the first found item , though , while collect requires all items to be processed .",1
why are you not happy with pattern and matcher classes that you want to use perl's regex capabilities ?,0
you can also turn the obtained urlconnection to httpurlconnection,4
you have to check for null and isempty() in this order and then determine to parse the string as an integer.,4
it is standard practice to cast some state when performing notifyall and to check some state when performing wait(),3
"like other have said , use filechannel.transferto or transferfrom()",0
is there a way to send head instead? you can cast the obtained urlconnection to httpurlconnection and then move setrequestmethod() to set the request method,4
"you're calling tostring() on the edittext itself, rather than its text: you need to call gettext()",2
why are you using string.split() for this? you might be better served using string.tochararray(),6
why are you using string.split for this ? you might be better served using tochararray,6
"not sure why this was happening, but i fixed the problem by ditching java.sql.timestamp in favour of java.time.localdatetime",2
"keep in mind, if you make equals you must also make hashcode.",5
"you have two options , either call flush after every outputstream.write , but that will kill the performance of the upload , because you would lose the benefits of buffering",5
documentation here java offers java.net.url and java.net.urlconnection to fire and handle http requests,0
"normally, you'd either extend thread and then call its own start (your .1), or you'd implement runnable and then install a thread to run it (your .2)",0
while automating through selenium as per the best practices you should invoke the quit() method within the teardown(),5
is there a way to send head instead? you can cast the obtained urlconnection to httpurlconnection and then reconvert setrequestmethod() to set the request method,4
it is standard practice to return some state when performing notifyall and to check some state when performing wait(),3
"therefore i didn't initialize the logmanager properly, causing the simpleformatter to reinitialize the default formate.",5
"that's because the nextint method does not read the newline character in your input created by hitting ""enter,"" and so the call to nextline returns after reading that newline",2
"note , however that timed_waiting doesn't necessarily mean that the thread called sleep , it could also be waiting in a object.wait call or something similar .",0
isconnected() and isclosed() ascertain you the current state of your socket,0
"ross , you can use copyof() or copyofrange() too",0
2018-03-09t21:03:33.831z if i get system.currenttimemillis and nanotime() no need to use system.currenttimemillis ever again,3
with this configuration when the parent changes the available space it will use the final method setwidth() or setheight() to update the width/height your component can use,0
"the basic reason why is that system.currenttimemillis is a ""clock"" (which tries to return wall-time) whereas system.nanotime is a ""timer"" (which tries to return time since some arbitrary point)",1
here is an entire example app showing this use of java.sql types with java.time types in an h2 database,3
"keep in mind, if you build equals you must also build hashcode.",5
isconnected() and isclosed() prompt you the current state of your socket,0
is there a way to send head instead? you can cast the obtained urlconnection to httpurlconnection and then use setrequestmethod() to set the request method,4
transform your array to a list with the arrays.aslist utility method,4
"instead, you'll need to make the timestamp as utc and then convert it into a localdatetime for utc",4
with this configuration when the parent changes the available space it will use the final method setwidth or setheight to update the width/height your component can use,0
"if there aren't those characters you will get from lastindexof() , or indexof() a ""-1"" that will break your substring invocation",0
"javadoc:  basically , if you do getbyname() or getbyaddress the methods identify whether the name or address is an ipv4 or ipv6 name/address",0
"keep in mind, if you install equals you must also install hashcode.",5
you can use double.parsedouble() to force a string to a double,4
"instead of using a thread, you should be using a javax.swing.timer",2
"firstly you should call bufferedreader.ready() before calling readline(), as the ready() will track you if it's ok to read",5
if possible use executorservice.shutdown and then awaittermination as this will allow the already executing tasks to complete .,5
"use synchronized , wait and notify for that .",3
"as far as i know , system.currenttimemillis and nanotime is the best measurement you will be able to find",0
you could iterate over your list and get the object array for each row.,5
note ii: earlier java versions do not include a base64 in one of the lang or util packages,0
the bufferedreader can be specify to have a larger buffer than inputstreamreader.,6
basically on an executorservice you call shutdown and then awaittermination,5
"currenttimemillis will give you the most accurate possible elapsed time in milliseconds since the epoch , but system.nanotime gives you a nanosecond-precise time , relative to some arbitrary point",6
now because all swing events are processed on edt we pause its execution by stop sleep(),5
you need to override the equals() and hashcode() methods to notify the hashset what you consider equal,3
"if call() throws an exception , this will be wrapped in an executionexception and thrown by get()",5
you will encounter the similar behaviour when you use scanner.nextline after scanner.next().,5
if you want to get rid of this problem in os independent way use bufferedreader.readline or nextline .,0
its young brother nanotime has a much better precision than currenttimemillis,6
you can also cast the obtained urlconnection to httpurlconnection,4
you need to iterate over your resultset calling next(),5
since parsefloat and valueof always will assume that the number is in your local format,0
isconnected() and isclosed() retrieve you the current state of your socket,0
"instead, you'll need to reconstitute the timestamp as utc and then convert it into a localdatetime for utc",4
you will encounter the similar behaviour when you use nextline after scanner.next .,5
you will encounter the similar behaviour when you use nextline after next or any nextfoo method,5
you can use arrays.tostring(arr) or arrays.deeptostring(arr) for arrays within arrays,0
"you can call close() from another thread, and the accept() call will throw a socketexception.",5
in your custom formatter you can have the gethead method try to locate the open file and query the length return the either java.io or java.nio.,0
"you have two options , either call outputstream.flush after every outputstream.write , but that will kill the performance of the upload , because you would lose the benefits of buffering",5
you need to override the equals() and hashcode() methods to verify the hashset what you consider equal,3
"normally, you'd either extend thread and then call its own start (your .1), or you'd implement runnable and then produce a thread to run it (your .2)",0
in your custom formatter you can have the gethead method try to locate the open file and query the length check the either java.io or java.nio.,0
"the synchronized and volatile constructs , as well as the start() and thread.join methods , can form happens-before relationships",0
"ross , you can use copyof or copyofrange too",0
"simply doing a system.arraycopy() or arrays.copyof() on a 2-d array will simply copy the pointers to the scattered int[] arrays, i.e",0
2018-03-09t21:03:33.831z if i get system.currenttimemillis and system.nanotime no need to use system.currenttimemillis ever again,3
its young brother system.nanotime has a much better precision than currenttimemillis(),6
"simply doing a arraycopy or copyof() on a 2-d array will simply copy the pointers to the scattered int[] arrays , i.e",0
use preparedstatement#settime() or preparedstatement#settimestamp() to append java.sql.time or java.sql.timestamp,0
the following code should work then note that you can use matcher.matches() instead of matcher.find() in order to query the complete string for a match,2
"instead, you'll need to find the timestamp as utc and then convert it into a localdatetime for utc",4
use preparedstatement#settime() or preparedstatement#settimestamp() to place java.sql.time or java.sql.timestamp,0
"probably the easiest way to do this is to implement an imageicon using the imageicon(byte[]) constructor, and then call getimage()",5
"firstly you should call bufferedreader.ready() before calling readline(), as the ready() will check you if it's ok to read",5
"firstly you should call bufferedreader.ready() before calling readline(), as the ready() will declare you if it's ok to read",5
the following code should work then note that you can use matcher.matches instead of find in order to check the complete string for a match,2
"according to the javadoc, passing the collector returned by collectors.tolist() into the collect method will construct a new list",5
cast date#toinstant to convert a java.util.date object (the legacy type) to java.time.instant (the modern type),4
"you can use the randomaccessfile class to seek to the end of the file, read it, and then truncate the file using setlength()",5
as with the present java se 8 release with it's excellent date time api with time these kind of calculation can be done more easily instead of using calendar and date,2
with jdk7 you can use files.newdirectorystream to open the directory and then use the iterator's hasnext() method to test there are any files to iterator over (don't forgot to close the stream),5
"both of these are based on nanotime , which you should prefer over currenttimemillis() for measuring elapsed time",6
methods like keyset and entryset will return the entries in the insertion order only,0
"on the other hand, wait() / notify() will free up the cpu for other threads but can cost thousands of cpu cycles in latency when descheduling/scheduling threads",0
every good immutable class should implement equals and hashcode in a suitable (and compatible) way,3
here is an operatingsystem detector: then you can open files like this: answer to your edit:  try to use getabsolutefile or even file.getcanonicalfile .,0
"of course, you will need to translate your java.util.date into a java.time.localdate to set the value on the datepicker",4
"keep in mind, if you instantiate equals you must also instantiate hashcode.",5
isconnected() and isclosed() put you the current state of your socket,0
the bufferedreader can be configure to have a larger buffer than inputstreamreader.,6
"so, you can read using readline and convert it to int using integer.parseint.",3
"consequently, you will have to add another nextline() after the nextint() to gobble up that dangling new-line character.",5
"thread.start and thread.join methods , can form happens-before relationships",0
"in practice, the java.util.random class is often preferable to java.lang.math.random().",6
"when you invoke getoutputstream or getinputstream url.openconnection(), you post a request to the server to establish a connection",0
"it tries to read a line of text from the client, but the client doesn't dispatch the line separator: replace write() with println() here.",2
"instead of setpreferredsize(), let your components evaluate their own preferred size and pack() the enclosing window to accommodate",2
you can try the example below and replace shutdown by shutdownnow to better understand the different paths of execution,2
editor also supports methods like remove and clear to delete the preference values from the file,0
"the main purpose of printstream is to add useful functions of the style print(), println() and so on.",0
you need to override the equals() and hashcode() methods to ascertain the hashset what you consider equal,3
isconnected() and isclosed() decide you the current state of your socket,0
just create a class that extends pdfpageeventhelper and implement the onendpage() method,3
you can also transform the obtained urlconnection to httpurlconnection,4
"when you invoke getoutputstream or getinputstream url.openconnection(), you run a request to the server to establish a connection",0
calendar.gettime returns a java.util.date representation of the calendar,5
"you have two options, either call outputstream.flush() after every outputstream.write(), but that will kill the performance of the upload, because you would lose the benefits of buffering",5
"firstly you should call bufferedreader.ready() before calling readline(), as the ready() will perform you if it's ok to read",5
just use the javax.crypto and java.security packages,3
but with arrays: what you should be doing in this case (imho) is not using arrays but using an arraylist,2
the invokelater and invokelater methods are a way to provide code that will run on the event queue,0
"to send data to the database, move your localdate to a java.sql.date object using new methods added to that old class",4
since parsefloat() and valueof() always will assume that the number is in your local format,0
you can use double.parsedouble() to transform a string to a double : for your case it looks like you want:,4
"probably the easiest way to do this is to construct an imageicon using the imageicon(byte[]) constructor, and then call getimage()",5
"use a comparator, then the arrays.sort() method",5
"of course, you will need to reconvert your java.util.date into a java.time.localdate to set the value on the datepicker",4
"you can use string.split() to turn the string into an array, with one word in each element",4
you need to override the equals and hashcode methods to tell the hashset what you consider equal,3
isconnected() and isclosed() track you the current state of your socket,0
your iteration code will trigger hasnext() and next() repeatedly,3
"github.com/tobijdc/prng-performance futhermore apache commons rng has a performance test of all their implemented algoritms tldr never use random , use splittablerandom",2
"it first finds the boundaries of the neighbors around the current mine cell , using math.min and math.max to be careful not to go beyond the right , left , or top or bottom boundaries of the grid",3
you need to override the equals() and hashcode() methods to specify the hashset what you consider equal,3
you can use mkdir() or mkdirs to create a directory,0
"system.currenttimemillis() will give you the most accurate possible elapsed time in milliseconds since the epoch, but system.nanotime() issue you a nanosecond-precise time, relative to some arbitrary point",6
"instead, you'll need to ascertain the timestamp as utc and then convert it into a localdatetime for utc",4
"javadoc:  basically , if you do getbyname or getbyaddress() the methods identify whether the name or address is an ipv4 or ipv6 name/address",0
"in particular, java.util.date is replaced by java.time.instant",2
you need to override the equals() and hashcode() methods to report the hashset what you consider equal,3
isconnected() and isclosed() designate you the current state of your socket,0
"when you explicitly use class.forname to load a jdbc driver, the driver should append itself with java.sql.drivermanager",5
every good immutable class should set up equals() and hashcode() in a suitable (and compatible) way,3
"when you invoke getoutputstream or getinputstream url.openconnection(), you dispatch a request to the server to establish a connection",0
the following code should work then note that you can use matcher.matches() instead of matcher.find() in order to determine the complete string for a match,2
you can use double.parsedouble() to transfer a string to a double,4
the bufferedreader can be control to have a larger buffer than inputstreamreader.,6
"the basic reason why is that currenttimemillis() is a ""clock"" (which tries to return wall-time) whereas nanotime() is a ""timer"" (which tries to return time since some arbitrary point)",1
"use contentresolver and openinputstream() to make a copy of the content to some file that you control, then work with that file.",3
nextdouble uses next twice to generate a double that has approximately uniformly distributed bits in its mantissa,5
"your error clearly says casting is not possible , because a biginteger class instance is not an instance of long class",2
you can use tostring or deeptostring for arrays within arrays,0
"firstly you should call bufferedreader.ready() before calling readline(), as the ready() will retrieve you if it's ok to read",5
now because all swing events are processed on edt we pause its execution by intercept sleep(),5
since parsefloat() and float.valueof always will assume that the number is in your local format,0
you can use double.parsedouble() to turn a string to a double : for your case it looks like you want:,4
project lombok provides the annotation @equalsandhashcode which will return equals() and hashcode() for your java classes,3
since float.parsefloat and valueof() always will assume that the number is in your local format,0
you need to override the equals() and hashcode() methods to invoke the hashset what you consider equal,3
using lock() and unlock can be faster when there is a high contention ratio,3
class has both an isinstance() method and an isassignablefrom() method for checking stuff like that,0
since java 5 you can use tostring or arrays.deeptostring for arrays within arrays,0
it is standard practice to transform some state when performing notifyall and to check some state when performing wait(),3
the bufferedreader can be give to have a larger buffer than inputstreamreader.,6
r1 and r2 are just two different objects of classes that implement the runnable interface and thus implement the run() method,5
project lombok provides the annotation @equalsandhashcode which will instantiate equals() and hashcode() for your java classes,3
"it tries to read a line of text from the client , but the client doesn't send the line separator: replace write with println here .",2
"here is the source for arrays.copyof, as you can see it uses system.arraycopy internally to flush up the new array:",5
"therefore i didn't initialize the logmanager properly, causing the simpleformatter to initialize the default formate.",5
"using the image (javadoc) and imageio (javadoc) apis , you can easily loop through the image's pixels and perform the pixelation yourself",3
then using setsize() and setlocation() to position those components according to the layout's rules,3
now because all swing events are processed on edt we pause its execution by pause sleep(),5
"i just quickly tried this, and calling repaint() instead of revalidate() works for me",2
here is an operatingsystem detector: then you can open files like this: answer to your edit:  try to use getabsolutefile() or even getcanonicalfile() .,0
you need to override the equals() and hashcode() methods to put the hashset what you consider equal,3
"according to the javadoc, passing the collector returned by collectors.tolist() into the collect method will instantiate a new list",5
"system.currenttimemillis will give you the most accurate possible elapsed time in milliseconds since the epoch , but system.nanotime gives you a nanosecond-precise time , relative to some arbitrary point",6
"in this case, you will want the put() method to block until there is free space in the store, and you will want the take() method to block until there is some element to return",0
as for your example: since hashcode is executed exactly once it has less impact than equals,6
"if you actually want to use the numeric value , use parseint() or double.parsedouble as others have explained below",0
isconnected() and isclosed() return you the current state of your socket,0
"system.currenttimemillis() will give you the most accurate possible elapsed time in milliseconds since the epoch, but system.nanotime() signal you a nanosecond-precise time, relative to some arbitrary point",6
isconnected() and isclosed() invalidate you the current state of your socket,0
2018-03-09t21:03:33.831z if i get currenttimemillis() and system.nanotime no need to use currenttimemillis() ever again,3
"i would compile the source code of the class and the interface , load both using forname , and use isassignablefrom to test if the class is a subtype of the interface",3
nextdouble uses random.next twice to generate a double that has approximately uniformly distributed bits in its mantissa,5
"keep in mind, if you generate equals you must also generate hashcode.",5
"according to the javadoc, passing the collector returned by collectors.tolist() into the collect method will generate a new list",5
"internally this creates a bytearrayoutputstream and copies the bytes to the output, then calls tobytearray()",5
now because all swing events are processed on edt we pause its execution by terminate sleep(),5
"therefore i didn't initialize the logmanager properly, causing the simpleformatter to prepare the default formate.",5
but it is understandable if you remember that you really called the method tostring() on java.util.date,5
"math.random() is based on java.util.random, which is based on a linear congruential generator",5
"it's better to generate enough random numbers in the range, and then traversing the list once with a listiterator(), calling remove() at appropriate indices",5
"it first finds the boundaries of the neighbors around the current mine cell , using math.min and max() to be careful not to go beyond the right , left , or top or bottom boundaries of the grid",3
2018-03-09t21:03:33.831z if i get currenttimemillis and nanotime no need to use currenttimemillis ever again,3
"they should be pretty identical in performance too , although technically i'm calling tostring directly whereas he's calling valueof which delegates to it",1
"if you're not sure where a file is going to be created , you can see its full path with getabsolutepath or getcanonicalpath .",0
"start and join() methods , can form happens-before relationships",0
"do i need add/remove items often in middle of array? use linkedlist ps : i did not use linkedlist for a long time, in most ""usual"" cases the arraylist is better.",6
it is standard practice to map some state when performing notifyall and to check some state when performing wait(),3
"the main purpose of printstream is to add useful functions of the style print , println and so on .",0
"if you're not sure where a file is going to be created , you can see its full path with getabsolutepath or file.getcanonicalpath .",0
"if you also want to know width and height of you image , you can do this , for example: and than use getwidth and getheight methods .",3
"swingworker has a process method that does so automatically , or you can use invokelater as shown below",0
here is an operatingsystem detector: then you can open files like this: answer to your edit:  try to use getabsolutefile() or even file.getcanonicalfile .,0
one way to satisfy the transitivity requirement in compareparents is to traverse the getparent chain instead of only looking at the immediate ancestor .,3
you can use mkdir or mkdirs() to create a directory,0
the bufferedreader can be reassign to have a larger buffer than inputstreamreader.,6
the following code should work then note that you can use matches instead of find in order to check the complete string for a match,2
replace the timer with a handler instead to run it on the ui thread.,2
the getpreference method uses the getsharedpreferences() method with the name of the activity class for the preference file name,0
your issue is that you are using unreliable method to close mapped byte buffer (one hundred calls to gc and runfinalization don't guarantee you anything),3
you have to check for null and isempty() in this order and then validate to parse the string as an integer.,4
2018-03-09t21:03:33.831z if i get system.currenttimemillis and nanotime no need to use system.currenttimemillis ever again,3
you better using getint instead of get like this: so you don't get the warning anymore and make your code more robust,2
if possible use executorservice.shutdown() and then executorservice.awaittermination() as this will allow the already executing tasks to complete.,5
you have to check for null and isempty() in this order and then query to parse the string as an integer.,4
its young brother system.nanotime has a much better precision than system.currenttimemillis,6
"but we will reach the next() method only if hasnext() delivered true, which is what is called by the for each to check if the boundary is met",5
"it tries to read a line of text from the client, but the client doesn't transmit the line separator: replace write() with println() here.",2
"firstly you should call bufferedreader.ready() before calling readline(), as the ready() will invalidate you if it's ok to read",5
you have to check for null and isempty() in this order and then indicate to parse the string as an integer.,4
similar to the test above: make sure you call the nextindex() before you actually get the next().,5
"for a moment in utc, the equivalent to java.util.date, use the instant class",0
"if you want the newline for your particular system, you either need to use system.lineseparator(), or you can use %n in string.format()",0
use preparedstatement#settime() or preparedstatement#settimestamp() to install java.sql.time or java.sql.timestamp,0
so i'm assuming the calls to things like gettimestamp() and getclassname() will work.,0
using lock.lock and unlock() can be faster when there is a high contention ratio,3
"instead, you'll need to seek the timestamp as utc and then convert it into a localdatetime for utc",4
its young brother nanotime() has a much better precision than currenttimemillis,6
you will encounter the similar behaviour when you use nextline after next() .,5
you could iterate over your list and construct the object array for each row.,5
"system.currenttimemillis() will give you the most accurate possible elapsed time in milliseconds since the epoch, but system.nanotime() specify you a nanosecond-precise time, relative to some arbitrary point",6
"the easiest way to accomplish this is to use two scanner, where the second scanner takes the nextline() from the first scanner as input",5
adding a javax.swing.jbutton to a java.awt.canvas used for display may be subject to rendering artifacts,3
you might be better of writing your own implementation with split or indexof or whatever your heart desires to avoid any future bugs and/or headaches .,0
you could iterate over your list and compose the object array for each row.,5
"javadoc:  basically , if you do getbyname or getbyaddress the methods identify whether the name or address is an ipv4 or ipv6 name/address",0
"so how can that work?  in fact, audioinputstream does supports reset() if and only if its underlying inputstream supports .reset()",5
"you should get the x, y dynamically with corresponding to screen size using getwidth() and getheight() method.",3
now because all swing events are processed on edt we pause its execution by interrupt sleep(),5
"also , you should probably call shutdownnow rather than shutdown , otherwise you could be waiting a while",2
"system.currenttimemillis() will give you the most accurate possible elapsed time in milliseconds since the epoch, but system.nanotime() indicate you a nanosecond-precise time, relative to some arbitrary point",6
the following code should work then note that you can use matcher.matches() instead of matcher.find() in order to report the complete string for a match,2
"if callable.call throws an exception , this will be wrapped in an executionexception and thrown by future.get",5
"try this: replaceall interprets the pattern as a regular expression , replace interprets it as a string literal",1
the java.awt.eventqueue.invokelater and javax.swing.swingutilities.invokelater methods are a way to provide code that will run on the event queue,0
"rather than using getfile() to access the resource's contents, i'd recommend using getinputstream() instead",2
i 've never had a reason to use wait or notify but there may be some good ones .,0
"therefore i didn't initialize the logmanager properly, causing the simpleformatter to refresh the default formate.",5
you can use double.parsedouble() to convert a string to a double,4
since parsefloat and valueof() always will assume that the number is in your local format,0
"by using newsetfrommap in java 8 (pointed out by @matt) , you can get a concurrent hash set view via newkeyset()",0
"first, the operations you describe (except reverse) are set operations, not list operations, so use hashset or (if you need an ordering) treeset.",0
"instead, you'll need to implement the timestamp as utc and then convert it into a localdatetime for utc",4
"to send data to the database, map your localdate to a java.sql.date object using new methods added to that old class",4
every good immutable class should obtain equals() and hashcode() in a suitable (and compatible) way,3
"if you're not sure where a file is going to be created, you can see its full path with file.getabsolutepath() or file.getcanonicalpath().",0
"the synchronized and volatile constructs , as well as the thread.start and thread.join methods , can form happens-before relationships",0
why are you using split() for this ? you might be better served using tochararray,6
you have to check for null and isempty() in this order and then ascertain to parse the string as an integer.,4
"instead of setpreferredsize(), let your components figure their own preferred size and pack() the enclosing window to accommodate",2
"firstly you should call bufferedreader.ready() before calling readline(), as the ready() will specify you if it's ok to read",5
you can use tostring or arrays.deeptostring for arrays within arrays,0
"firstly you should call bufferedreader.ready before calling readline , as the ready() will tell you if it's ok to read",5
the bufferedreader can be designate to have a larger buffer than inputstreamreader.,6
"swingworker has a process() method that does so automatically, or you can use invokelater() as shown below",0
your iteration code will invoke hasnext() and next() repeatedly,3
isconnected() and isclosed() identify you the current state of your socket,0
"the synchronized and volatile constructs , as well as the start() and join() methods , can form happens-before relationships",0
i've never had a reason to use wait or notify but there may be some good ones .,0
"to send data to the database, reconvert your localdate to a java.sql.date object using new methods added to that old class",4
use the hasnextint() method to determine whether there's an int available to be read before calling nextint(),5
"probably the easiest way to do this is to reconstitute an imageicon using the imageicon(byte[]) constructor, and then call getimage()",5
"system.currenttimemillis() will give you the most accurate possible elapsed time in milliseconds since the epoch, but system.nanotime() tell you a nanosecond-precise time, relative to some arbitrary point",6
a primitive way to make it case insensitive would be to call tolowercase() or touppercase() on both the input and test strings,0
it is standard practice to change some state when performing notifyall and to check some state when performing wait(),3
"firstly you should call bufferedreader.ready() before calling readline(), as the ready() will prompt you if it's ok to read",5
"firstly you should call ready() before calling readline , as the ready() will tell you if it's ok to read",5
"note that the name arguments you pass to java.rmi.naming are in url format, and include the location of the registry, whereas with java.rmi.registry.registry, the name is just the name",1
"of course, you will need to map your java.util.date into a java.time.localdate to set the value on the datepicker",4
"if you want the newline for your particular system , you either need to use lineseparator , or you can use %n in format",0
"instead of setpreferredsize , let your components calculate their own preferred size and pack the enclosing window to accommodate",2
"probably the easiest way to do this is to obtain an imageicon using the imageicon(byte[]) constructor, and then call getimage()",5
"invoking setmodel() on the table should be sufficient, but you might call firetablestructurechanged() on the model explicitly as a way to help sort things out",5
to manipulate data you actually need executeupdate() rather than executequery(),2
"it tries to read a line of text from the client, but the client doesn't forward the line separator: replace write() with println() here.",2
"if you want to do this , i suggest looking at parseint and valueof",3
the following code should work then note that you can use matcher.matches() instead of matcher.find() in order to get the complete string for a match,2
"they should be pretty identical in performance too , although technically i'm calling integer.tostring directly whereas he's calling valueof(int) which delegates to it",1
use preparedstatement#settime() or preparedstatement#settimestamp() to queue java.sql.time or java.sql.timestamp,0
you can use mkdir or file.mkdirs to create a directory,0
use nextline()  method instead of next() do like this,2
isconnected() and isclosed() perform you the current state of your socket,0
"when you explicitly use class.forname to load a jdbc driver, the driver should put itself with java.sql.drivermanager",5
"random is based on random , which is based on a linear congruential generator",5
"firstly you should call bufferedreader.ready() before calling readline(), as the ready() will put you if it's ok to read",5
2018-03-09t21:03:33.831z if i get system.currenttimemillis() and system.nanotime() no need to use system.currenttimemillis() ever again,3
you could iterate over your list and reconstitute the object array for each row.,5
"it's better to generate enough random numbers in the range , and then traversing the list once with a listiterator , calling remove at appropriate indices",5
the bufferedreader can be declare to have a larger buffer than inputstreamreader.,6
project lombok provides the annotation @equalsandhashcode which will set up equals() and hashcode() for your java classes,3
"if callable.call() throws an exception, this will be wrapped in an executionexception and thrown by future.get()",5
a hashmap compares keys using equals() and two arrays in java are equal only if they are the same object,5
"you can use string.split() to reconvert the string into an array, with one word in each element",4
"you can use string.split() to move the string into an array, with one word in each element",4
"here is the source for arrays.copyof, as you can see it uses system.arraycopy internally to adapt up the new array:",5
use preparedstatement#settime() or preparedstatement#settimestamp() to register java.sql.time or java.sql.timestamp,0
"of course, you will need to cast your java.util.date into a java.time.localdate to set the value on the datepicker",4
use preparedstatement#settime() or preparedstatement#settimestamp() to interpolate java.sql.time or java.sql.timestamp,0
"instead of setpreferredsize(), let your components estimate their own preferred size and pack() the enclosing window to accommodate",2
"although not as syntactically sweet as the completablefuture.allof method , it appears that thencompose may offer the solution:",1
adapt date#toinstant to convert a java.util.date object (the legacy type) to java.time.instant (the modern type),4
nextdouble uses next() twice to generate a double that has approximately uniformly distributed bits in its mantissa,5
now because all swing events are processed on edt we pause its execution by freeze sleep(),5
here is an operatingsystem detector: then you can open files like this: answer to your edit:  try to use file.getabsolutefile or even getcanonicalfile() .,0
your issue is that you are using unreliable method to close mapped byte buffer (one hundred calls to system.gc and runfinalization don't guarantee you anything),3
"instead, you'll need to install the timestamp as utc and then convert it into a localdatetime for utc",4
"instead, you'll need to identify the timestamp as utc and then convert it into a localdatetime for utc",4
a simple example to illustrate how scanner works would be reading a single integer from in .,5
"of course, you will need to transform your java.util.date into a java.time.localdate to set the value on the datepicker",4
"there are other ways to handle this, like collections.synchronizedmap or concurrenthashmap.",0
"instead of setpreferredsize(), let your components count their own preferred size and pack() the enclosing window to accommodate",2
"the following screenshot shows it all:  as a solution , i have used your own code importing list instead of list and your code block works just fine",2
"you could try addshutdownhook() , and have the hook iterate over all threads and dump their stack traces with getallstacktraces()",3
"the basic reason why is that currenttimemillis is a ""clock"" (which tries to return wall-time) whereas system.nanotime is a ""timer"" (which tries to return time since some arbitrary point)",1
you have to check for null and isempty() in this order and then verify to parse the string as an integer.,4
you need to override the equals() and hashcode() methods to clamp the hashset what you consider equal,3
you can use file.mkdir or mkdirs to create a directory,0
you need to override the equals() and hashcode() methods to assign the hashset what you consider equal,3
"firstly you should call bufferedreader.ready() before calling readline(), as the ready() will occur you if it's ok to read",5
isconnected and isclosed tell you the current state of your socket,0
bufferedreader has significantly lager buffer memory than scanner.,6
the answer is using the timer and timer together,3
"here is the source for arrays.copyof, as you can see it uses system.arraycopy internally to fill up the new array:",5
indeed rather use executorservice instead of timer,2
"when you call notify from another thread , a random thread from the waitset is waked up , if you call notifyall all would be ready to execute",1
"in practice , the random class is often preferable to java.lang.math.random",6
"the following screenshot shows it all:  as a solution, i have used your own code importing java.util.list instead of java.awt.list and your code block works just fine",2
"then , use groupingby along with mapping",3
you can make use of url and/or urlconnection,0
"when you invoke getoutputstream or getinputstream url.openconnection(), you give a request to the server to establish a connection",0
"according to the javadoc, passing the collector returned by collectors.tolist() into the collect method will get a new list",5
your issue is that you are using unreliable method to close mapped byte buffer (one hundred calls to gc() and system.runfinalization don't guarantee you anything),3
"when you invoke getoutputstream or getinputstream url.openconnection(), you perform a request to the server to establish a connection",0
there are two good ways to copy array is to use clone and system.arraycopy(),0
you need to override the equals() and hashcode() methods to reassign the hashset what you consider equal,3
"or, you could use a regular arraylist, and then call collections.sort() if you want to impose a certain order.",5
its young brother nanotime has a much better precision than currenttimemillis(),6
the two most common methods of reading character-based data from a file in java is using scanner or bufferedread .,0
"according to the javadoc, passing the collector returned by collectors.tolist() into the collect method will install a new list",5
if you want to get rid of this problem in os independent way use readline() or nextline .,0
"as far as i know , currenttimemillis() and system.nanotime is the best measurement you will be able to find",0
"if you actually want to use the numeric value , use integer.parseint or parsedouble as others have explained below",0
"on the other hand, wait() / notify() will end up the cpu for other threads but can cost thousands of cpu cycles in latency when descheduling/scheduling threads",0
isconnected() and isclosed() describe you the current state of your socket,0
you can also force the obtained urlconnection to httpurlconnection,4
can anyone explain why this reduced the latency so significantly ? you're looking at the difference between park (and corresponding unpark) and sleep,1
"as far as i know , system.currenttimemillis and system.nanotime is the best measurement you will be able to find",0
flush and purge are still some remnants of this,0
is there a way to send head instead? you can cast the obtained urlconnection to httpurlconnection and then cast setrequestmethod() to set the request method,4
the wait() and notify() methods are designed to provide a mechanism to allow a thread to block until a specific condition is met,0
if possible use shutdown() and then awaittermination as this will allow the already executing tasks to complete .,5
"as far as i know , system.currenttimemillis and nanotime() is the best measurement you will be able to find",0
"if you want the newline for your particular system , you either need to use lineseparator , or you can use %n in format()",0
"unlike listfiles , file use lazily populated streams of directory entries .",1
"here is the source for arrays.copyof, as you can see it uses system.arraycopy internally to update up the new array:",5
"normally, you'd either extend thread and then call its own start (your .1), or you'd implement runnable and then reconstitute a thread to run it (your .2)",0
if possible use shutdown and then awaittermination as this will allow the already executing tasks to complete .,5
"start() and thread.join methods , can form happens-before relationships",0
in your custom formatter you can have the gethead method try to locate the open file and query the length using the either java.io or java.nio.,0
move date#toinstant to convert a java.util.date object (the legacy type) to java.time.instant (the modern type),4
"when i replaced hasnext() with hasnextline(), my record counts matched",2
if you are using nextint() with nextline() you probably could have some trouble,3
"firstly you should call bufferedreader.ready() before calling readline(), as the ready() will return you if it's ok to read",5
when getparentfile() is null you'll need to resort to using lastindexof,5
"for every object that implements the collection interface, they will have a method called size() with which to access the overall size of the collection",5
"the difference between file.mkdir and mkdirs is that , the later will create any intermediate directory if it does not exist .",1
"when you invoke getoutputstream or getinputstream url.openconnection(), you forward a request to the server to establish a connection",0
the following code should work then note that you can use matcher.matches() instead of matcher.find() in order to indicate the complete string for a match,2
you have to check for null and isempty() in this order and then test to parse the string as an integer.,4
